#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.11,SAMEA6941522,PRJEB36907,GCA_903818835.1,Contig,5.85698,37.4,,CAIJBW01,91,2771,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/835/GCA_903818835.1_EFS_5.11,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.2,SAMEA6941513,PRJEB36907,GCA_903819105.1,Contig,5.85682,37.4,,CAIJCH01,91,2774,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/819/105/GCA_903819105.1_EFS_5.2,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.13,SAMEA6941524,PRJEB36907,GCA_903818895.1,Contig,5.85638,37.4,,CAIJBY01,114,2771,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/895/GCA_903818895.1_EFS_5.13,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.17,SAMEA6941528,PRJEB36907,GCA_903819015.1,Contig,5.85606,37.4,,CAIJCL01,108,2770,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/819/015/GCA_903819015.1_EFS_5.17,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.9,SAMEA6941520,PRJEB36907,GCA_903819055.1,Contig,5.856,37.4,,CAIJCM01,103,2770,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/819/055/GCA_903819055.1_EFS_5.9,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.16,SAMEA6941527,PRJEB36907,GCA_903818925.1,Contig,5.85597,37.4,,CAIJBR01,106,2771,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/925/GCA_903818925.1_EFS_5.16,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.5,SAMEA6941516,PRJEB36907,GCA_903819045.1,Contig,5.85562,37.4,,CAIJCQ01,108,2770,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/819/045/GCA_903819045.1_EFS_5.5,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.4,SAMEA6941515,PRJEB36907,GCA_903819025.1,Contig,5.85547,37.4,,CAIJCP01,83,2771,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/819/025/GCA_903819025.1_EFS_5.4,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.12,SAMEA6941523,PRJEB36907,GCA_903818875.1,Contig,5.85541,37.4,,CAIJBP01,89,2771,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/875/GCA_903818875.1_EFS_5.12,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.6,SAMEA6941517,PRJEB36907,GCA_903819035.1,Contig,5.85424,37.4,,CAIJCJ01,104,2771,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/819/035/GCA_903819035.1_EFS_5.6,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.15,SAMEA6941526,PRJEB36907,GCA_903818885.1,Contig,5.85195,37.4,,CAIJCA01,110,2767,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/885/GCA_903818885.1_EFS_5.15,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.7,SAMEA6941478,PRJEB36907,GCA_903818545.1,Contig,5.85167,37.5,,CAIJAM01,205,2810,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/545/GCA_903818545.1_EFS_1.7,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.7,SAMEA6941518,PRJEB36907,GCA_903819095.1,Contig,5.85163,37.4,,CAIJCO01,116,2767,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/819/095/GCA_903819095.1_EFS_5.7,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.6,SAMEA6941477,PRJEB36907,GCA_903818715.1,Contig,5.85011,37.5,,CAIJAR01,193,2814,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/715/GCA_903818715.1_EFS_1.6,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,5.8,SAMEA6941519,PRJEB36907,GCA_903819085.1,Contig,5.84973,37.4,,CAIJCI01,141,2760,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/819/085/GCA_903819085.1_EFS_5.8,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.8,SAMEA6941479,PRJEB36907,GCA_903818565.1,Contig,5.84881,37.5,,CAIJAO01,214,2807,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/565/GCA_903818565.1_EFS_1.8,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,B01,SAMEA5522711,PRJEB31504,GCA_900751315.1,Contig,5.84868,37.1,,CAADSJ01,123,2754,2019-07-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/751/315/GCA_900751315.1_B01,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.9,SAMEA6941480,PRJEB36907,GCA_903818635.1,Contig,5.84154,37.5,,CAIJBC01,197,2802,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/635/GCA_903818635.1_EFS_1.9,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.4,SAMEA6941475,PRJEB36907,GCA_903818685.1,Contig,5.83618,37.5,,CAIJAQ01,208,2798,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/685/GCA_903818685.1_EFS_1.4,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.3,SAMEA6941474,PRJEB36907,GCA_903818665.1,Contig,5.82641,37.5,,CAIJAT01,196,2798,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/665/GCA_903818665.1_EFS_1.3,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,A02,SAMEA5522710,PRJEB31504,GCA_900751345.1,Contig,5.82,37.4,,CAADSL01,119,2755,2019-07-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/751/345/GCA_900751345.1_A02,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.5,SAMEA6941476,PRJEB36907,GCA_903818525.1,Contig,5.79428,37.5,,CAIJAK01,181,2778,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/525/GCA_903818525.1_EFS_1.5,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,C01,SAMEA5522713,PRJEB31504,GCA_900751335.1,Contig,5.78097,37.4,,CAADSI01,193,2699,2019-07-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/751/335/GCA_900751335.1_C01,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.2,SAMEA6941473,PRJEB36907,GCA_903818555.1,Contig,5.76318,37.5,,CAIJAN01,175,2767,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/555/GCA_903818555.1_EFS_1.2,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1.1,SAMEA6941472,PRJEB36907,GCA_903818695.1,Contig,5.76086,37.6,,CAIJAP01,185,2763,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/695/GCA_903818695.1_EFS_1.1,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,C02,SAMEA5522714,PRJEB31504,GCA_900751295.1,Contig,5.75595,37.4,,CAADSG01,177,2691,2019-07-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/751/295/GCA_900751295.1_C02,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,B02,SAMEA5522712,PRJEB31504,GCA_900751305.1,Contig,5.75069,37.2,,CAADSK01,86,2711,2019-07-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/751/305/GCA_900751305.1_B02,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.3,SAMEA6941483,PRJEB36907,GCA_903818675.1,Contig,5.67647,37.6,,CAIJAS01,139,2697,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/675/GCA_903818675.1_EFS_2.3,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.7,SAMEA6941487,PRJEB36907,GCA_903818605.1,Contig,5.67485,37.6,,CAIJBA01,158,2696,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/605/GCA_903818605.1_EFS_2.7,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.1,SAMEA6941490,PRJEB36907,GCA_903818615.1,Contig,5.67351,37.6,,CAIJAU01,150,2692,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/615/GCA_903818615.1_EFS_2.10,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.6,SAMEA6941486,PRJEB36907,GCA_903818535.1,Contig,5.67181,37.6,,CAIJAL01,150,2693,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/535/GCA_903818535.1_EFS_2.6,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.5,SAMEA6941485,PRJEB36907,GCA_903818585.1,Contig,5.67012,37.6,,CAIJBD01,155,2692,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/585/GCA_903818585.1_EFS_2.5,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.9,SAMEA6941489,PRJEB36907,GCA_903818705.1,Contig,5.66915,37.6,,CAIJAZ01,153,2688,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/705/GCA_903818705.1_EFS_2.9,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.4,SAMEA6941484,PRJEB36907,GCA_903818575.1,Contig,5.66864,37.6,,CAIJAX01,167,2690,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/575/GCA_903818575.1_EFS_2.4,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.2,SAMEA6941482,PRJEB36907,GCA_903818625.1,Contig,5.66677,37.6,,CAIJAW01,153,2689,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/625/GCA_903818625.1_EFS_2.2,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.1,SAMEA6941481,PRJEB36907,GCA_903818655.1,Contig,5.6653,37.6,,CAIJAV01,167,2684,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/655/GCA_903818655.1_EFS_2.1,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2.8,SAMEA6941488,PRJEB36907,GCA_903818595.1,Contig,5.62951,37.6,,CAIJAY01,137,2670,2020-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/818/595/GCA_903818595.1_EFS_2.8,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,V583,SAMN07196159,PRJNA389368,GCA_002215625.1, Chromosome,4.53915,61.8,chromosome:CP022312.1,,1,0,2017-07-06T00:00:00Z,,
Enterococcus faecalis 06-MB-DW-09,Bacteria;Terrabacteria group;Firmicutes,06-MB-DW-09,SAMN02436836,PRJNA179533,GCA_000415145.1,Scaffold,4.19006,41.9,,ATIM01,123,4431,2013-06-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/415/145/GCA_000415145.1_ASM41514v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/415/145/GCF_000415145.1_ASM41514v1
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,k 10939,SAMN15927764,PRJNA659805,GCA_016735845.1,Contig,3.90345,38.8,,JACTAL01,2899,5342,2021-01-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/735/845/GCA_016735845.1_ASM1673584v1,
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,4928STDY7387702,SAMEA104694339,PRJEB22252,GCA_902164325.1,Contig,3.68834,39.4,,CABHCT01,92,0,2019-07-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/164/325/GCA_902164325.1_25964_2_217,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/164/325/GCF_902164325.1_25964_2_217
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,4928STDY7387681,SAMEA104694318,PRJEB22252,GCA_902164035.1,Contig,3.68445,39.5,,CABHBX01,85,0,2019-07-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/164/035/GCA_902164035.1_25964_2_197,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/164/035/GCF_902164035.1_25964_2_197
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,4928STDY7387711,SAMEA104694348,PRJEB22252,GCA_902164345.1,Scaffold,3.63422,39.5,,CABHCY01,76,0,2019-07-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/164/345/GCA_902164345.1_25964_2_226,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/164/345/GCF_902164345.1_25964_2_226
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,4928STDY7387710,SAMEA104694347,PRJEB22252,GCA_902164405.1,Contig,3.63246,39.5,,CABHCZ01,82,0,2019-07-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/164/405/GCA_902164405.1_25964_2_225,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/164/405/GCF_902164405.1_25964_2_225
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,4928STDY7387727,SAMEA104694364,PRJEB22252,GCA_902164435.1,Scaffold,3.62821,39.6,,CABHDH01,82,0,2019-07-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/164/435/GCA_902164435.1_25964_2_242,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/164/435/GCF_902164435.1_25964_2_242
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,NCTC13379,SAMEA4442468,PRJEB6403,GCA_900448045.1,Contig,3.59917,37.2,,UGIX01,9,3404,2018-07-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/448/045/GCA_900448045.1_52121_B02,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/448/045/GCF_900448045.1_52121_B02
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,2SIL2,SAMN10984490,PRJNA523601,GCA_005234035.1,Scaffold,3.56441,36.9,,SIYF01,927,3510,2019-05-07T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/234/035/GCF_005234035.1_ASM523403v1
Enterococcus faecalis BM4654,Bacteria;Terrabacteria group;Firmicutes,BM4654,SAMN02333867,PRJNA216997,GCA_000479065.1,Scaffold,3.50898,37.8,,AXOG01,23,3453,2013-10-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/479/065/GCA_000479065.1_Ente_faec_BM4654_V1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/479/065/GCF_000479065.1_Ente_faec_BM4654_V1
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,UK045,SAMN25117697,PRJNA779589,GCA_021610105.1,Complete,3.50561,37.0478,chromosome:NZ_CP091198.1/CP091198.1; plasmid pUK045_1:NZ_CP091197.1/CP091197.1; plasmid pUK045_2:NZ_CP091199.1/CP091199.1; plasmid pUK045_3:NZ_CP091200.1/CP091200.1,,4,3342,2022-01-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/610/105/GCA_021610105.1_ASM2161010v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/610/105/GCF_021610105.1_ASM2161010v1
Enterococcus faecalis,Bacteria;Terrabacteria group;Firmicutes,1207/14,SAMN19292310,PRJNA731638,GCA_018986755.2,Complete,3.48503,37.0376,chromosome:NZ_CP075604.2/CP075604.2; plasmid p1207_1:NZ_CP075605.1/CP075605.1; plasmid p1207_2:NZ_CP075606.1/CP075606.1; plasmid p1207_3:NZ_CP075607.1/CP075607.1; plasmid p1207_4:NZ_CP075608.1/CP075608.1; plasmid p1207_5:NZ_CP075609.1/CP075609.1; plasmid p1207_6:NZ_CP075610.1/CP075610.1,,7,3381,2021-06-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/986/755/GCA_018986755.2_ASM1898675v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/986/755/GCF_018986755.2_ASM1898675v2
